image name,Comprehensive,Noise,Blur,Color,Contrast
6-0-0597.png,2.798190325498581,4.226639747619629,1.8690147399902344,3.2068514823913574,1.890255331993103
36-0-0585.png,2.7169721126556396,4.146820068359375,1.9323604106903076,2.984752655029297,1.803955316543579
24-0-0581.png,2.664173185825348,4.064755439758301,1.9134318828582764,2.890648126602173,1.7878572940826416
36-0-0555.png,2.704978734254837,4.100155830383301,1.937896490097046,3.016561508178711,1.7653011083602905
6-0-0984.png,2.789221167564392,4.223952293395996,1.9435300827026367,3.1302566528320312,1.8591456413269043
36-0-0651.png,2.7011512219905853,4.120888710021973,1.915353775024414,2.971010208129883,1.7973521947860718
0-0-0752.png,2.7380112409591675,4.2013325691223145,1.893249750137329,3.0325918197631836,1.8248708248138428
0-0-0891.png,2.5756506621837616,3.978228807449341,1.7956610918045044,2.8869082927703857,1.6418044567108154
0-0-0060.png,2.589677333831787,4.068659782409668,1.7829148769378662,2.8117690086364746,1.6953656673431396
0-0-0459.png,2.7624012231826782,4.265554428100586,1.8774776458740234,3.0590322017669678,1.8475406169891357
36-0-0943.png,2.7151600122451782,4.1426496505737305,1.9383387565612793,2.9978115558624268,1.7818400859832764
0-0-0104.png,2.6510555744171143,4.087516784667969,1.8521572351455688,2.9655823707580566,1.6989659070968628
36-0-0570.png,2.714015245437622,4.0939741134643555,1.9677259922027588,2.9758267402648926,1.8185341358184814
6-0-0854.png,2.726362466812134,4.166314125061035,1.8234913349151611,3.1211462020874023,1.7944982051849365
0-0-0107.png,2.568517655134201,3.98846173286438,1.8023184537887573,2.8258461952209473,1.6574442386627197
24-0-0723.png,2.701122760772705,4.1088151931762695,1.9806580543518066,2.8747081756591797,1.8403096199035645
6-0-0495.png,2.765358954668045,4.239826202392578,1.8753700256347656,3.101883888244629,1.8443557024002075
0-0-0377.png,2.7257882356643677,4.2495622634887695,1.8303587436676025,3.054049491882324,1.7691824436187744
36-0-0290.png,2.739728331565857,4.047825813293457,2.003429651260376,3.0296716690063477,1.877986192703247
24-0-0238.png,2.725257992744446,4.163989067077637,1.9253904819488525,3.001013994216919,1.810638427734375
6-0-0478.png,2.7363052666187286,4.185366630554199,1.8398873805999756,3.142935037612915,1.7770320177078247
6-0-0627.png,2.8042390048503876,4.234463691711426,1.9275630712509155,3.170398235321045,1.884531021118164
36-0-0691.png,2.7083124816417694,4.067134857177734,1.9482548236846924,2.969515562057495,1.8483446836471558
6-0-0701.png,2.7755357027053833,4.227747917175293,1.8444150686264038,3.166567802429199,1.8634120225906372
6-0-0245.png,2.7790333926677704,4.223554611206055,1.811739206314087,3.1579809188842773,1.9228588342666626
0-0-0716.png,2.5967630445957184,4.094936370849609,1.792871356010437,2.8489127159118652,1.650331735610962
24-0-0711.png,2.6196931302547455,4.0497941970825195,1.876031756401062,2.840406894683838,1.7125396728515625
0-0-0153.png,2.6790464520454407,4.213718414306641,1.8856428861618042,2.9677414894104004,1.6490830183029175
6-0-0121.png,2.7161242365837097,4.185823440551758,1.8229787349700928,3.009307622909546,1.8463871479034424
36-0-0723.png,2.7096572518348694,4.0803985595703125,1.945685863494873,2.9613001346588135,1.8512444496154785
0-0-0555.png,2.750704765319824,4.206450462341309,1.9036288261413574,3.048261880874634,1.844477891921997
36-0-0604.png,2.6961839497089386,4.084946632385254,1.9276561737060547,2.96343731880188,1.808695673942566
0-0-0922.png,2.750520259141922,4.265362739562988,1.8261443376541138,3.0831692218780518,1.8274047374725342
6-0-0651.png,2.7824384570121765,4.18942403793335,1.9322333335876465,3.1354925632476807,1.8726038932800293
24-0-0942.png,2.664924293756485,4.065927982330322,1.9614839553833008,2.777993679046631,1.854291558265686
0-0-0285.png,2.588484048843384,4.085867881774902,1.7858219146728516,2.860055923461914,1.6221904754638672
6-0-0519.png,2.810806006193161,4.264805793762207,1.8530347347259521,3.285886764526367,1.8394967317581177
0-0-0995.png,2.7407616078853607,4.236761569976807,1.8392586708068848,3.074308395385742,1.8127177953720093
24-0-0469.png,2.6883690655231476,4.089134216308594,1.9948632717132568,2.8379464149475098,1.83153235912323
0-0-0862.png,2.6062468588352203,4.0701518058776855,1.8209000825881958,2.886773109436035,1.6471624374389648
36-0-0022.png,2.7368102073669434,4.1654558181762695,1.9651119709014893,3.0235862731933594,1.7930867671966553
6-0-0083.png,2.7356844544410706,4.198240756988525,1.8020095825195312,3.083963394165039,1.8585240840911865
0-0-0749.png,2.59100678563118,4.0455169677734375,1.806333303451538,2.8825478553771973,1.6296290159225464
6-0-0222.png,2.7641503512859344,4.216845512390137,1.8643746376037598,3.171060085296631,1.8043211698532104
36-0-0816.png,2.6968221962451935,4.101924419403076,1.8920985460281372,2.998650550842285,1.7946152687072754
6-1-0425.png,2.7744623720645905,4.230051040649414,1.871518850326538,3.1803812980651855,1.8158982992172241
0-1-0151.png,2.7883743047714233,4.242926597595215,1.9039926528930664,3.1621835231781006,1.8443944454193115
24-1-0923.png,2.7506664097309113,4.156418323516846,1.90274178981781,3.143892765045166,1.7996127605438232
6-1-0773.png,2.7804940044879913,4.153616428375244,1.971024990081787,3.2051801681518555,1.7921544313430786
24-1-0765.png,2.809859573841095,4.242057800292969,1.9823548793792725,3.2022554874420166,1.812770128250122
6-1-0319.png,2.706208050251007,4.096041679382324,1.958734154701233,3.009979724884033,1.760076642036438
24-1-0089.png,2.833513230085373,4.273079872131348,1.9995152950286865,3.219550132751465,1.8419076204299927
6-1-0819.png,2.7707980275154114,4.16139554977417,1.9908192157745361,3.1383438110351562,1.7926335334777832
24-1-0659.png,2.851467341184616,4.304205417633057,2.0355966091156006,3.1925811767578125,1.8734861612319946
24-1-0109.png,2.835519254207611,4.299772262573242,2.0262186527252197,3.1056809425354004,1.910405158996582
0-1-0186.png,2.7871740460395813,4.247550964355469,1.905076503753662,3.14621639251709,1.8498523235321045
0-1-0625.png,2.7648333609104156,4.239633560180664,1.866835117340088,3.1634230613708496,1.789441704750061
6-1-0129.png,2.8096824884414673,4.232335090637207,1.8997042179107666,3.2852184772491455,1.82147216796875
6-1-0383.png,2.8369067907333374,4.275707244873047,2.0333242416381836,3.1646456718444824,1.8739500045776367
0-1-0602.png,2.7706286907196045,4.208935737609863,1.9278326034545898,3.1485886573791504,1.7971577644348145
36-1-0960.png,2.7511855959892273,4.142157554626465,1.9121758937835693,3.1135072708129883,1.8369016647338867
24-1-0611.png,2.781879246234894,4.257816314697266,1.8873029947280884,3.0810399055480957,1.9013577699661255
36-1-0071.png,2.743773102760315,4.120199680328369,1.970839262008667,3.054278612136841,1.8297748565673828
0-1-0815.png,2.75935435295105,4.205244064331055,1.9029994010925293,3.167386293411255,1.7617876529693604
24-1-0919.png,2.829920619726181,4.271350860595703,2.0152862071990967,3.1797289848327637,1.8533164262771606
0-1-0295.png,2.8162769079208374,4.232301712036133,1.965566635131836,3.216266632080078,1.8509726524353027
0-1-0681.png,2.808191031217575,4.2232770919799805,1.941325068473816,3.212661027908325,1.8555009365081787
24-1-0646.png,2.7432819306850433,4.165600776672363,1.8602032661437988,3.1034464836120605,1.8438771963119507
36-1-0258.png,2.723204731941223,4.07904052734375,1.9840800762176514,3.0464351177215576,1.7832632064819336
24-1-0060.png,2.8426772356033325,4.274009704589844,2.0418784618377686,3.2095396518707275,1.8452811241149902
6-1-0707.png,2.8351639211177826,4.307260513305664,1.8622320890426636,3.3234615325927734,1.8477015495300293
6-1-0228.png,2.776512622833252,4.16426944732666,2.089869499206543,3.0622010231018066,1.789710521697998
0-1-0065.png,2.756233274936676,4.151235580444336,1.9888904094696045,3.0641837120056152,1.8206233978271484
6-1-0255.png,2.8074669539928436,4.243509769439697,1.8726459741592407,3.305488109588623,1.8082239627838135
0-1-0782.png,2.8168991208076477,4.2402238845825195,1.9808564186096191,3.2010505199432373,1.8454656600952148
0-1-0944.png,2.7747840583324432,4.210556983947754,1.9056143760681152,3.1822166442871094,1.8007482290267944
24-1-0719.png,2.725101411342621,4.1436591148376465,1.838700532913208,3.121121883392334,1.796924114227295
6-1-0910.png,2.824360102415085,4.260575294494629,2.064769983291626,3.1296303272247314,1.842464804649353
6-1-0446.png,2.789768934249878,4.220423698425293,1.870544195175171,3.2248239517211914,1.8432838916778564
0-1-0742.png,2.7810716927051544,4.231287956237793,1.8891093730926514,3.1941680908203125,1.8097213506698608
0-1-0442.png,2.750518411397934,4.180299758911133,1.9294025897979736,3.087110757827759,1.8052605390548706
0-1-0251.png,2.8255738019943237,4.252152919769287,1.9797637462615967,3.2167904376983643,1.8535881042480469
36-1-0081.png,2.7437607049942017,4.0555315017700195,2.1629247665405273,2.9521291255950928,1.804457426071167
6-1-0400.png,2.823082447052002,4.243661880493164,2.0706894397735596,3.1242570877075195,1.8537213802337646
0-1-0940.png,2.766440510749817,4.221055030822754,1.8928475379943848,3.129763126373291,1.822096347808838
24-1-0474.png,2.733665108680725,4.145786762237549,1.8997832536697388,3.065338134765625,1.8237522840499878
0-1-0185.png,2.7996087670326233,4.263891220092773,1.931546688079834,3.1833548545837402,1.8196423053741455
0-1-0148.png,2.746099054813385,4.168737411499023,1.9186766147613525,3.1260690689086914,1.7709131240844727
24-1-0594.png,2.8683991134166718,4.330507755279541,2.0518155097961426,3.1910910606384277,1.9001821279525757
24-1-0237.png,2.745974898338318,4.154087066650391,1.886601209640503,3.127531051635742,1.8156802654266357
6-1-0465.png,2.8682831525802612,4.306844711303711,2.0176799297332764,3.346816301345825,1.8017916679382324
0-1-0753.png,2.822282314300537,4.227405071258545,1.9917752742767334,3.21765398979187,1.852294921875
24-1-0917.png,2.7381371557712555,4.145249366760254,1.8889753818511963,3.1309542655944824,1.7873696088790894
6-1-0956.png,2.8204984068870544,4.227818489074707,2.0385353565216064,3.2246220111846924,1.791017770767212
0-1-0271.png,2.798786014318466,4.2116804122924805,1.946955680847168,3.1841912269592285,1.8523167371749878
6-1-0920.png,2.7186851501464844,4.04899787902832,1.9115492105484009,3.1682472229003906,1.7459462881088257
36-1-0957.png,2.7663060128688812,4.171199798583984,1.9035109281539917,3.147495746612549,1.843017578125
6-1-0833.png,2.839588910341263,4.252573013305664,2.0872132778167725,3.1436963081359863,1.8748730421066284
24-1-0529.png,2.7495686411857605,4.116227626800537,2.004152297973633,3.088728904724121,1.789165735244751
0-1-0826.png,2.7944099605083466,4.253538131713867,1.8846585750579834,3.240396738052368,1.7990463972091675
0-1-0356.png,2.7977121770381927,4.2562761306762695,1.9380253553390503,3.170724868774414,1.825822353363037
6-1-0408.png,2.8062994480133057,4.201277732849121,2.0655736923217773,3.176840305328369,1.781506061553955
0-1-0336.png,2.781706154346466,4.2092084884643555,1.9672155380249023,3.1685147285461426,1.7818858623504639
6-1-0808.png,2.795539230108261,4.215348243713379,2.0433146953582764,3.0680840015411377,1.8554099798202515
6-1-0564.png,2.8012455105781555,4.211865425109863,1.934558629989624,3.1966934204101562,1.8618645668029785
0-1-0530.png,2.751528739929199,4.16983699798584,1.9402012825012207,3.134084701538086,1.7619919776916504
24-1-0794.png,2.8179235458374023,4.24727201461792,2.0102241039276123,3.164395809173584,1.8498022556304932
6-1-0850.png,2.7889153957366943,4.189881324768066,2.0548646450042725,3.1203365325927734,1.790579080581665
36-1-0186.png,2.736573815345764,4.069024562835693,2.1831114292144775,2.966480255126953,1.7276790142059326
0-1-0791.png,2.806827336549759,4.229033470153809,1.9685604572296143,3.190809965133667,1.8389054536819458
24-1-0580.png,2.7652794122695923,4.192551136016846,1.862580418586731,3.170266628265381,1.8357194662094116
24-1-0160.png,2.757297605276108,4.167901992797852,1.9705028533935547,3.0173873901367188,1.8733981847763062
0-1-0122.png,2.785257339477539,4.187418460845947,1.9876978397369385,3.155012369155884,1.8109006881713867
6-1-0102.png,2.7781985998153687,4.16660213470459,1.9483921527862549,3.1771817207336426,1.8206183910369873
36-1-0194.png,2.6797733306884766,4.05608606338501,1.9138784408569336,2.988295078277588,1.760833740234375
24-1-0195.png,2.7399761974811554,4.155217170715332,1.8691422939300537,3.121870994567871,1.8136743307113647
0-1-0708.png,2.7716471552848816,4.22705078125,1.8881754875183105,3.1962785720825195,1.7750837802886963
36-1-0738.png,2.7469734251499176,4.160821914672852,1.9089516401290894,3.06819486618042,1.8499252796173096
6-1-0205.png,2.8632171750068665,4.257624626159668,2.010056734085083,3.346038818359375,1.8391485214233398
24-1-0924.png,2.74550199508667,4.192322731018066,1.9459972381591797,3.041454792022705,1.8022332191467285
0-1-0713.png,2.794405460357666,4.211242198944092,1.9320151805877686,3.190704345703125,1.8436601161956787
6-1-0101.png,2.7952984869480133,4.231363296508789,1.9357091188430786,3.21244478225708,1.8016767501831055
6-1-0024.png,2.846112310886383,4.230521202087402,2.132880926132202,3.2223544120788574,1.7986927032470703
0-1-0938.png,2.7968075275421143,4.243244171142578,1.9121417999267578,3.2074520587921143,1.8243920803070068
24-1-0067.png,2.7635012567043304,4.151371002197266,2.0094778537750244,3.087642192840576,1.8055139780044556
24-1-0235.png,2.76350861787796,4.184192657470703,1.9845645427703857,3.0144388675689697,1.8708384037017822
36-1-0599.png,2.7734951972961426,4.208298683166504,1.8897910118103027,3.0737879276275635,1.9221031665802002
0-1-0653.png,2.778377652168274,4.247706890106201,1.884509801864624,3.149561882019043,1.8317320346832275
6-1-0658.png,2.7515848577022552,4.167964458465576,1.977087140083313,3.048891067504883,1.812396764755249
6-1-0437.png,2.8206676244735718,4.243429183959961,2.079216241836548,3.093820333480835,1.8662047386169434
0-1-0556.png,2.779748648405075,4.191465377807617,1.9636245965957642,3.1571173667907715,1.8067872524261475
6-1-0145.png,2.719037801027298,4.143640995025635,1.8412511348724365,3.1126084327697754,1.7786506414413452
24-1-0333.png,2.8085229992866516,4.199038505554199,2.044212818145752,3.18729567527771,1.8035449981689453
6-1-0539.png,2.802042692899704,4.265325546264648,1.8183348178863525,3.2175045013427734,1.9070059061050415
24-1-0168.png,2.8201020658016205,4.2761125564575195,1.9948780536651611,3.156789541244507,1.8526281118392944
0-1-0972.png,2.817005008459091,4.225326061248779,1.9779376983642578,3.2119147777557373,1.8528414964675903
24-1-0152.png,2.7203939855098724,4.143560409545898,1.9300270080566406,2.9427330493927,1.8652554750442505
0-1-0514.png,2.7648943662643433,4.1812968254089355,1.9367847442626953,3.1382932662963867,1.8032026290893555
0-1-0352.png,2.7670979499816895,4.253048896789551,1.8687469959259033,3.181100606918335,1.7654953002929688
24-1-0599.png,2.8093806505203247,4.232800006866455,1.9988934993743896,3.1801719665527344,1.8256571292877197
24-1-0879.png,2.817756950855255,4.252350807189941,2.0138819217681885,3.106459140777588,1.8983359336853027
0-1-0531.png,2.7774499356746674,4.241573333740234,1.89411199092865,3.1926755905151367,1.7814388275146484
36-1-0702.png,2.755776673555374,4.155636787414551,1.9391498565673828,3.080505847930908,1.8478142023086548
0-1-0169.png,2.8072818219661713,4.232542514801025,1.957661747932434,3.2209503650665283,1.8179726600646973
6-1-0380.png,2.8763667345046997,4.314924716949463,2.0185697078704834,3.3814520835876465,1.790520429611206
0-1-0372.png,2.802252411842346,4.247760772705078,1.9414730072021484,3.192643642425537,1.827132225036621
0-1-0112.png,2.7925030291080475,4.317192077636719,1.8673068284988403,3.1701231002807617,1.8153901100158691
6-1-0904.png,2.812570422887802,4.185846328735352,2.075711488723755,3.2037270069122314,1.7849968671798706
6-1-0988.png,2.782055616378784,4.203752040863037,1.9054572582244873,3.236699104309082,1.7823140621185303
24-1-0008.png,2.7536180317401886,4.141639709472656,1.9915459156036377,3.0739736557006836,1.8073128461837769
24-1-0103.png,2.7716862559318542,4.178593635559082,2.0038931369781494,3.07285475730896,1.8314034938812256
0-1-0506.png,2.765939176082611,4.1806440353393555,1.99131178855896,3.079606771469116,1.8121941089630127
6-1-0632.png,2.7923479080200195,4.217114448547363,1.9082903861999512,3.217012882232666,1.8269739151000977
24-1-0260.png,2.752628356218338,4.213634490966797,1.8364744186401367,3.100626230239868,1.8597782850265503
